KEYWORD A,KEYWORD B,COUNT
traumatic coagulopathy,lymphocytes,0
traumatic coagulopathy,laboratory parameters,0
traumatic coagulopathy,laboratory tests,4
traumatic coagulopathy,lactate,3
traumatic coagulopathy,lactate dehydrogenase,0
traumatic coagulopathy,(ldh),0
traumatic coagulopathy,l-fabp,0
traumatic coagulopathy,lipocalin,0
traumatic coagulopathy,liver enzyme tests,0
traumatic coagulopathy,liver-fabp,0
traumatic coagulopathy,lipase,0
traumatic coagulopathy,marker,1
traumatic coagulopathy,molecular biomarker,0
traumatic coagulopathy,molecular markers,0
traumatic coagulopathy,myoglobin,0
traumatic coagulopathy,myeloperoxidase,0
traumatic coagulopathy,malate dehydrogenase,0
traumatic coagulopathy,(mcsfr),0
traumatic coagulopathy,macrophage colony stimulating factor receptor,0
traumatic coagulopathy,(mdh),0
traumatic coagulopathy,microrna-122,0
traumatic coagulopathy,mir-122,0
traumatic coagulopathy,mirnas,0
traumatic coagulopathy,mir-216a,0
traumatic coagulopathy,mir-216b,0
traumatic coagulopathy,mir-217,0
traumatic coagulopathy,micrornas,0
traumatic coagulopathy,mean arterial bp,0
traumatic coagulopathy,(mods),1
traumatic coagulopathy,multiple organ dysfunction score,0
traumatic coagulopathy,neutrophil gelatinase-associated lipocalin,0
traumatic coagulopathy,neutrophils,1
traumatic coagulopathy,n-acetyl-β-d-glucosaminidase,0
traumatic coagulopathy,nuclear fragments in circulating erythrocytes,0
traumatic coagulopathy,ngal,0
traumatic coagulopathy,n-gal,0
traumatic coagulopathy,niss,0
traumatic coagulopathy,(no),0
traumatic coagulopathy,nitric oxide,0
traumatic coagulopathy,novel markers,0
traumatic coagulopathy,n-terminal pro-b-type natriuretic peptide,0
traumatic coagulopathy,(nt-probnp),0
traumatic coagulopathy,odd ratio,0
traumatic coagulopathy,opn,0
traumatic coagulopathy,osteopontin,0
traumatic coagulopathy,polymorphonuclear elastase,0
traumatic coagulopathy,pon1,0
traumatic coagulopathy,paraoxonase 1 normalized to prothrombin protein,0
traumatic coagulopathy,platelet count,4
traumatic coagulopathy,polymorpho-nuclear neutrophil elastase,0
traumatic coagulopathy,(pmn),1
traumatic coagulopathy,(pao2),0
traumatic coagulopathy,platelets,10
traumatic coagulopathy,potassium,0
traumatic coagulopathy,parameters,10
traumatic coagulopathy,paraxonase 1,0
traumatic coagulopathy,pon1,0
traumatic coagulopathy,purine nucleoside phosphorylase,0
traumatic coagulopathy,pnp,0
traumatic coagulopathy,pathogenic,0
traumatic coagulopathy,pathologic,1
traumatic coagulopathy,phosphate,1
traumatic coagulopathy,physiologic,2
traumatic coagulopathy,platelets and ph-value,0
traumatic coagulopathy,point of care,5
traumatic coagulopathy,procalcitonin,0
traumatic coagulopathy,(pct),0
traumatic coagulopathy,prothrombin time,12
traumatic coagulopathy,properdin,0
traumatic coagulopathy,protein c,14
traumatic coagulopathy,(paco2),0
traumatic coagulopathy,(paf),0
traumatic coagulopathy,platelet-activating factor,0
traumatic coagulopathy,plasminogen activator inhibitor,1
traumatic coagulopathy,(pai),0
traumatic coagulopathy,(pao2),0
traumatic coagulopathy,(paco2),0
traumatic coagulopathy,platelet-activating factor,0
traumatic coagulopathy,(paf),0
traumatic coagulopathy,(pai),0
traumatic coagulopathy,plasminogen activator inhibitor,1
traumatic coagulopathy,pao2,0
traumatic coagulopathy,revised trauma score,0
traumatic coagulopathy,risk factors,3
traumatic coagulopathy,(roc),2
traumatic coagulopathy,receiver operating characteristic curves,1
traumatic coagulopathy,respiration rate,0
traumatic coagulopathy,red cell count,0
traumatic coagulopathy,sdh,0
traumatic coagulopathy,sorbitol dehydrogenase,0
traumatic coagulopathy,sodium,0
traumatic coagulopathy,suppressor t-cells,0
traumatic coagulopathy,(scr),0
traumatic coagulopathy,screening methods,0
traumatic coagulopathy,sequential organ failure assessment,0
traumatic coagulopathy,sofa,0
traumatic coagulopathy,trauma scoring systems,0
traumatic coagulopathy,test,8
traumatic coagulopathy,testing,6
traumatic coagulopathy,(tff3),0
traumatic coagulopathy,trefoil factor 3,0
traumatic coagulopathy,triss,0
traumatic coagulopathy,troponin,0
traumatic coagulopathy,temperature,5
traumatic coagulopathy,trypsinogen-2,0
traumatic coagulopathy,trypsin-2-a1antitrypsin complex,0
traumatic coagulopathy,trypsin-2-aat,0
traumatic coagulopathy,total and segmented leukocytes,0
traumatic coagulopathy,total t lymphocytes,0
traumatic coagulopathy,(ttl),0
traumatic coagulopathy,tuftsin,0
traumatic coagulopathy,the post-traumatic plasma levels of soluble tumor necrosis factor receptors p55 and p75,0
traumatic coagulopathy,urea,0
traumatic coagulopathy,ultrasound,0
traumatic coagulopathy,white blood cell count,0
traumatic coagulopathy,(wbc),0
traumatic coagulopathy,valproic acid,0
traumatic coagulopathy,(vpa),0
traumatic coagulopathy,vascular endothelial growth factor,0
traumatic coagulopathy,(vegf),0
traumatic coagulopathy,venous thromboembolism,2
traumatic coagulopathy,(vte),0
traumatic blood loss,α-fetoprotein,0
traumatic blood loss,4-hydroxy-phenylpyruvate dioxygenase (hpd),0
traumatic blood loss,5’ nucleotidase,0
traumatic blood loss,alpha-glutathiones-transferase,0
traumatic blood loss,alpha fetoprotein,0
traumatic blood loss,(afp),0
traumatic blood loss,arginase-1,0
traumatic blood loss,arginase 1,0
traumatic blood loss,(arg1),0
traumatic blood loss,argininosuccinate synthetase,0
traumatic blood loss,(ass),0
traumatic blood loss,abbreviated injury scale,0
traumatic blood loss,albumin,0
traumatic blood loss,amylase,0
traumatic blood loss,alt: alanine aminotransferase,0
traumatic blood loss,alp: alkaline phosphatase,0
traumatic blood loss,ast: aspartate aminotransferase,0
traumatic blood loss,apache ii,0
traumatic blood loss,area under the receiver operating characteristic curve,0
traumatic blood loss,arterial pressure,2
traumatic blood loss,arterial partial pressure of carbon dioxide,0
traumatic blood loss,arterial partial pressure of oxygen,0
traumatic blood loss,aurocs,0
traumatic blood loss,auc,0
traumatic blood loss,active t lymphocytes,0
traumatic blood loss,(atl),0
traumatic blood loss,amylase,0
traumatic blood loss,amyloid a,0
traumatic blood loss,arterial ph,0
traumatic blood loss,bilirubin,0
traumatic blood loss,biochemical,0
traumatic blood loss,biochemical marker,0
traumatic blood loss,biochemical panel,0
traumatic blood loss,biomarkers,0
traumatic blood loss,biomarker panel,0
traumatic blood loss,biochemical parameters,0
traumatic blood loss,blood urine nitrogen,0
traumatic blood loss,blood pressure,1
traumatic blood loss,bun,0
traumatic blood loss,bnp,0
traumatic blood loss,b lymphocytes,0
traumatic blood loss,(cd3),0
traumatic blood loss,(cd4),0
traumatic blood loss,(cd8),0
traumatic blood loss,complete blood counts,0
traumatic blood loss,c3 complement,0
traumatic blood loss,complement factor b,0
traumatic blood loss,computed tomogram,0
traumatic blood loss,c5a,0
traumatic blood loss,chip,0
traumatic blood loss,ck-mb,0
traumatic blood loss,clinical factors,0
traumatic blood loss,clinical variable,0
traumatic blood loss,creatinine,0
traumatic blood loss,creatine kinase,0
traumatic blood loss,c-reactive protein,0
traumatic blood loss,crp,0
traumatic blood loss,coagulation tests,0
traumatic blood loss,complement,0
traumatic blood loss,computed tomography,0
traumatic blood loss,computed tomographic scanning,0
traumatic blood loss,creatine kinase muscle and brain,0
traumatic blood loss,ctni,0
traumatic blood loss,ct scan,0
traumatic blood loss,cystatin c,0
traumatic blood loss,cystatin-c,0
traumatic blood loss,cxcl10,0
traumatic blood loss,cxcr3,0
traumatic blood loss,cadherin-5,0
traumatic blood loss,calcium,0
traumatic blood loss,caspase cleaved cytokeratin 18,0
traumatic blood loss,(cck18),0
traumatic blood loss,cdh5,0
traumatic blood loss,ceruloplasmin,0
traumatic blood loss,clinical parameters,0
traumatic blood loss,collagen iv,0
traumatic blood loss,cytokeratin 18,0
traumatic blood loss,d-dimer,0
traumatic blood loss,diagnosis,1
traumatic blood loss,diagnostic,0
traumatic blood loss,diagnostic modelling,0
traumatic blood loss,estimated glomerular filtration rate,0
traumatic blood loss,estrogen sulfotransferase,0
traumatic blood loss,egfr,0
traumatic blood loss,(est-1),0
traumatic blood loss,fabps,0
traumatic blood loss,fabp,0
traumatic blood loss,fatty acid binding protein,0
traumatic blood loss,fatty acid binding protein 1,0
traumatic blood loss,fdp,0
traumatic blood loss,fibrin degradation products,0
traumatic blood loss,fibrin/fibrinogen degradation products,0
traumatic blood loss,fibrinogen,0
traumatic blood loss,fibtem,0
traumatic blood loss,full blood cell count,0
traumatic blood loss,f- protein,0
traumatic blood loss,fabp1,0
traumatic blood loss,glucose,0
traumatic blood loss,glutathione s-transferases (gst),0
traumatic blood loss,gamma glutamyl transferase,0
traumatic blood loss,glasgow coma scale,0
traumatic blood loss,glutamate dehydrogenase,0
traumatic blood loss,gldh,0
traumatic blood loss,gstα,0
traumatic blood loss,gsta,0
traumatic blood loss,glutathione s-transferase alpha,0
traumatic blood loss,hemoglobin,2
traumatic blood loss,hematocrite,0
traumatic blood loss,hs-crp,0
traumatic blood loss,hscrp,0
traumatic blood loss,hyaluronic acid,0
traumatic blood loss,high mobility group box-1,0
traumatic blood loss,hmgb1,0
traumatic blood loss,howell–jolly bodies,0
traumatic blood loss,human leucocyte antigen,0
traumatic blood loss,heart rate,1
traumatic blood loss,helper t cells,0
traumatic blood loss,(hla)-dr,0
traumatic blood loss,hppd,0
traumatic blood loss,i-fabp,0
traumatic blood loss,il-6,0
traumatic blood loss,il-8,0
traumatic blood loss,il-10,0
traumatic blood loss,il-18,0
traumatic blood loss,imaging,0
traumatic blood loss,independent predictors,0
traumatic blood loss,injury severity score,0
traumatic blood loss,intestinal-fabp,0
traumatic blood loss,iss,0
traumatic blood loss,immunoglobulins,0
traumatic blood loss,iga,0
traumatic blood loss,igm,0
traumatic blood loss,igg,0
traumatic blood loss,ip-10,0
traumatic blood loss,jolly bodies,0
traumatic blood loss,kidney injury molecule-1,0
traumatic blood loss,(kim-1),0
traumatic blood loss,k18,0
traumatic blood loss,lect2,0
traumatic blood loss,leucocyte cell-derived chemotaxin-2,0
traumatic blood loss,lymphocytes,0
traumatic blood loss,laboratory parameters,0
traumatic blood loss,laboratory tests,0
traumatic blood loss,lactate,0
traumatic blood loss,lactate dehydrogenase,0
traumatic blood loss,(ldh),0
traumatic blood loss,l-fabp,0
traumatic blood loss,lipocalin,0
traumatic blood loss,liver enzyme tests,0
traumatic blood loss,liver-fabp,0
traumatic blood loss,lipase,0
traumatic blood loss,marker,0
traumatic blood loss,molecular biomarker,0
traumatic blood loss,molecular markers,0
traumatic blood loss,myoglobin,0
traumatic blood loss,myeloperoxidase,0
traumatic blood loss,malate dehydrogenase,0
traumatic blood loss,(mcsfr),0
traumatic blood loss,macrophage colony stimulating factor receptor,0
traumatic blood loss,(mdh),0
traumatic blood loss,microrna-122,0
traumatic blood loss,mir-122,0
traumatic blood loss,mirnas,0
traumatic blood loss,mir-216a,0
traumatic blood loss,mir-216b,0
traumatic blood loss,mir-217,0
traumatic blood loss,micrornas,0
traumatic blood loss,mean arterial bp,0
traumatic blood loss,(mods),0
traumatic blood loss,multiple organ dysfunction score,0
traumatic blood loss,neutrophil gelatinase-associated lipocalin,0
traumatic blood loss,neutrophils,0
traumatic blood loss,n-acetyl-β-d-glucosaminidase,0
traumatic blood loss,nuclear fragments in circulating erythrocytes,0
traumatic blood loss,ngal,0
traumatic blood loss,n-gal,0
traumatic blood loss,niss,0
traumatic blood loss,(no),0
traumatic blood loss,nitric oxide,0
traumatic blood loss,novel markers,0
traumatic blood loss,n-terminal pro-b-type natriuretic peptide,0
traumatic blood loss,(nt-probnp),0
traumatic blood loss,odd ratio,0
traumatic blood loss,opn,0
traumatic blood loss,osteopontin,0
traumatic blood loss,polymorphonuclear elastase,0
traumatic blood loss,pon1,0
traumatic blood loss,paraoxonase 1 normalized to prothrombin protein,0
traumatic blood loss,platelet count,0
traumatic blood loss,polymorpho-nuclear neutrophil elastase,0
traumatic blood loss,(pmn),0
traumatic blood loss,(pao2),0
traumatic blood loss,platelets,1
traumatic blood loss,potassium,0
traumatic blood loss,parameters,1
traumatic blood loss,paraxonase 1,0
traumatic blood loss,pon1,0
traumatic blood loss,purine nucleoside phosphorylase,0
traumatic blood loss,pnp,0
traumatic blood loss,pathogenic,0
traumatic blood loss,pathologic,0
traumatic blood loss,phosphate,0
traumatic blood loss,physiologic,0
traumatic blood loss,platelets and ph-value,0
traumatic blood loss,point of care,0
traumatic blood loss,procalcitonin,0
traumatic blood loss,(pct),0
traumatic blood loss,prothrombin time,0
traumatic blood loss,properdin,0
traumatic blood loss,protein c,0
traumatic blood loss,(paco2),0
traumatic blood loss,(paf),0
traumatic blood loss,platelet-activating factor,0
traumatic blood loss,plasminogen activator inhibitor,0
traumatic blood loss,(pai),0
traumatic blood loss,(pao2),0
traumatic blood loss,(paco2),0
traumatic blood loss,platelet-activating factor,0
traumatic blood loss,(paf),0
traumatic blood loss,(pai),0
traumatic blood loss,plasminogen activator inhibitor,0
traumatic blood loss,pao2,0
traumatic blood loss,revised trauma score,0
traumatic blood loss,risk factors,0
traumatic blood loss,(roc),0
traumatic blood loss,receiver operating characteristic curves,0
traumatic blood loss,respiration rate,0
traumatic blood loss,red cell count,0
traumatic blood loss,sdh,0
traumatic blood loss,sorbitol dehydrogenase,0
traumatic blood loss,sodium,0
traumatic blood loss,suppressor t-cells,0
traumatic blood loss,(scr),0
traumatic blood loss,screening methods,0
traumatic blood loss,sequential organ failure assessment,0
traumatic blood loss,sofa,0
traumatic blood loss,trauma scoring systems,0
traumatic blood loss,test,1
traumatic blood loss,testing,0
traumatic blood loss,(tff3),0
traumatic blood loss,trefoil factor 3,0
traumatic blood loss,triss,0
traumatic blood loss,troponin,0
traumatic blood loss,temperature,0
traumatic blood loss,trypsinogen-2,0
traumatic blood loss,trypsin-2-a1antitrypsin complex,0
traumatic blood loss,trypsin-2-aat,0
traumatic blood loss,total and segmented leukocytes,0
traumatic blood loss,total t lymphocytes,0
traumatic blood loss,(ttl),0
traumatic blood loss,tuftsin,0
traumatic blood loss,the post-traumatic plasma levels of soluble tumor necrosis factor receptors p55 and p75,0
traumatic blood loss,urea,0
traumatic blood loss,ultrasound,0
traumatic blood loss,white blood cell count,0
traumatic blood loss,(wbc),0
traumatic blood loss,valproic acid,0
traumatic blood loss,(vpa),0
traumatic blood loss,vascular endothelial growth factor,0
traumatic blood loss,(vegf),0
traumatic blood loss,venous thromboembolism,0
traumatic blood loss,(vte),0
trauma score,α-fetoprotein,0
trauma score,4-hydroxy-phenylpyruvate dioxygenase (hpd),0
trauma score,5’ nucleotidase,0
trauma score,alpha-glutathiones-transferase,0
trauma score,alpha fetoprotein,0
trauma score,(afp),0
trauma score,arginase-1,0
trauma score,arginase 1,0
trauma score,(arg1),0
trauma score,argininosuccinate synthetase,0
trauma score,(ass),0
trauma score,abbreviated injury scale,20
trauma score,albumin,2
trauma score,amylase,1
